Product Title,Variant Title,Purity,Gold Weight,Diamond Weight,Price,Variant ID,Image 1,Image 2,LocalImage
Petal & Pave Heart Diamond Pendant,18 KT / Rose Gold,18K,2.2,1.219,70353.0,50702585397536,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/WSPN00040_R1.jpg?v=1771240722,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/WSPN00040_Y1.jpg?v=1758087582,WSPN00040_R1.jpg
Opulent Brilliance Diamond Pendant,9 KT / Yellow Gold,9K,1.62,0.811,37767.0,50738140545312,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000193_Y1.jpg?v=1758087504,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000193.jpg?v=1767765276,DPN000193_Y1.jpg
Opulent Brilliance Diamond Pendant,14 KT / Yellow Gold,14K,1.84,0.811,45317.0,50702584709408,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000193_Y1.jpg?v=1758087504,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000193.jpg?v=1767765276,DPN000193_Y1.jpg
Opulent Brilliance Diamond Pendant,18 KT / Yellow Gold,18K,2.16,0.811,54177.0,50702584807712,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000193_Y1.jpg?v=1758087504,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000193.jpg?v=1767765276,DPN000193_Y1.jpg
Radiant Regalia Diamond Pendant,9 KT / Rose Gold,9K,1.13,0.697,30236.0,50738146246944,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000006_R1.jpg?v=1758098415,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000006_R2_5f2afa73-0c37-4c30-b488-a6dd0ef69aae.jpg?v=1758098415,DPN000006_R1.jpg
Radiant Regalia Diamond Pendant,14 KT / Rose Gold,14K,1.28,0.697,35470.0,50702583922976,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000006_R1.jpg?v=1758098415,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000006_R2_5f2afa73-0c37-4c30-b488-a6dd0ef69aae.jpg?v=1758098415,DPN000006_R1.jpg
Radiant Regalia Diamond Pendant,18 KT / Rose Gold,18K,1.51,0.697,41724.0,50702584021280,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000006_R1.jpg?v=1758098415,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000006_R2_5f2afa73-0c37-4c30-b488-a6dd0ef69aae.jpg?v=1758098415,DPN000006_R1.jpg
Soft Curve Round Diamond Pendant,9 KT / Rose Gold,9K,0.68,0.146,9552.0,50738152374560,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000098_R1.jpg?v=1758094559,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000098_R2.jpg?v=1771240134,DPN000098_R1.jpg
Soft Curve Round Diamond Pendant,14 KT / Rose Gold,14K,0.77,0.146,12699.0,50702582972704,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000098_R1.jpg?v=1758094559,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000098_R2.jpg?v=1771240134,DPN000098_R1.jpg
Soft Curve Round Diamond Pendant,18 KT / Rose Gold,18K,0.91,0.146,16481.0,50702583071008,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000098_R1.jpg?v=1758094559,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000098_R2.jpg?v=1771240134,DPN000098_R1.jpg
Lotus Drop Solitaire Diamond Pendant,9 KT / Rose Gold,9K,0.54,0.383,17653.0,50738013798688,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000256_R1.jpg?v=1758093191,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000256_R2.jpg?v=1758093191,DPN000256_R1.jpg
Lotus Drop Solitaire Diamond Pendant,14 KT / Rose Gold,14K,0.61,0.383,20139.0,50702582743328,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000256_R1.jpg?v=1758093191,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DPN000256_R2.jpg?v=1758093191,DPN000256_R1.jpg
