Category,Product URL,Purity,Gold Weight,Diamond Weight,Image Link,
bangle,https://geer.in/products/mira-surface-round-cut-fancy-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,10.542 g,0.5 ct,https://geer.in/cdn/shop/files/AILBR-132RD_R1.jpg?v=1752244076,AILBR-132RD_R1.jpg
bangle,https://geer.in/products/atria-6-75ct-miracle-setting-marquise-cut-fancy-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,8.459 g,6.9 ct,https://geer.in/cdn/shop/files/AILBR-131_R1.jpg?v=1752243697,AILBR-131_R1.jpg
bangle,https://geer.in/products/vellia-0-50ct-single-round-cut-kada-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,22.874 g,0.48 ct,https://geer.in/cdn/shop/files/AILBR-130RD_R1.jpg?v=1752243164,AILBR-130RD_R1.jpg
bangle,https://geer.in/products/livia-1-25ct-bezel-round-cut-tennis-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,10.741 g,1.36 ct,https://geer.in/cdn/shop/files/AILBR-104RD_R1.jpg?v=1752242380,AILBR-104RD_R1.jpg
bangle,https://geer.in/products/eterna-shine-3-25ct-bezel-setting-round-cut-delicate-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,12.929 g,3.36 ct,https://geer.in/cdn/shop/files/AILBR-097_R1.jpg?v=1752242047,AILBR-097_R1.jpg
bangle,https://geer.in/products/ilyra-loop-round-cut-kada-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,18.404 g,0.38 ct,https://geer.in/cdn/shop/files/AILBR-129RD_R1.jpg?v=1752242806,AILBR-129RD_R1.jpg
bangle,https://geer.in/products/ravina-oval-cut-kada-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,16.503 g,3.92 ct,https://geer.in/cdn/shop/files/AILBR-059OV_R1.jpg?v=1752239892,AILBR-059OV_R1.jpg
bangle,https://geer.in/products/arelis-3-75ct-bypass-pear-cut-kada-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,19.2 g,3.74 ct,https://geer.in/cdn/shop/files/AILBR-090APE_R1.jpg?v=1752241314,AILBR-090APE_R1.jpg
bangle,https://geer.in/products/lumina-charm-round-cut-delicate-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,14.426 g,3.4 ct,https://geer.in/cdn/shop/files/AILBR-081RD_R1.jpg?v=1752240993,AILBR-081RD_R1.jpg
bangle,https://geer.in/products/thalia-2-5ct-miracle-setting-round-cut-tennis-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,9.495 g,2.58 ct,https://geer.in/cdn/shop/files/AILBR-069_R1.jpg?v=1752240262,AILBR-069_R1.jpg
bangle,https://geer.in/products/fara-13-25ct-miracle-setting-emerald-cut-fancy-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,16.332 g,13.41 ct,https://geer.in/cdn/shop/files/AILBR-058_R1.jpg?v=1752234499,AILBR-058_R1.jpg
bangle,https://geer.in/products/aeliana-3ct-split-oval-cut-kada-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,18.438 g,3.11 ct,https://geer.in/cdn/shop/files/AILBR-046_R1.jpg?v=1752233731,AILBR-046_R1.jpg
bangle,https://geer.in/products/eirlys-8ct-shared-prong-tennis-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,18.438 g,8.2 ct,https://geer.in/cdn/shop/files/AILBR-055_R1.jpg?v=1752234127,AILBR-055_R1.jpg
bangle,https://geer.in/products/alina-3ct-reversed-tapred-oval-cut-kada-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,12.437 g,3.08 ct,https://geer.in/cdn/shop/files/AILBR-045OV_R1.jpg?v=1752233374,AILBR-045OV_R1.jpg
bangle,https://geer.in/products/elara-2ct-split-oval-cut-kada-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,15.715 g,2.14 ct,https://geer.in/cdn/shop/files/AILBR-037OV_R1.jpg?v=1752233006,AILBR-037OV_R1.jpg
bangle,https://geer.in/products/lyra-5ct-oval-cut-tennis-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,11.934 g,5.0 ct,https://geer.in/cdn/shop/files/AILBR-031OV_R1.jpg?v=1752232012,AILBR-031OV_R1.jpg
bangle,https://geer.in/products/melora-oval-cut-kada-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,16.176 g,3.92 ct,https://geer.in/cdn/shop/files/AILBR-026OV_R1.jpg?v=1752231176,AILBR-026OV_R1.jpg
bangle,https://geer.in/products/zaria-4-25ct-split-oval-cut-kada-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,14.848 g,4.29 ct,https://geer.in/cdn/shop/files/AILBR-024OV_R1_8b2eec9b-0083-444c-b17e-762a761f302b.jpg?v=1752230791,AILBR-024OV_R1_8b2eec9b-0083-444c-b17e-762a761f302b.jpg
bangle,https://geer.in/products/briona-oval-cut-kada-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,14.143 g,1.96 ct,https://geer.in/cdn/shop/files/AILBR-014_R1.jpg?v=1752229177,AILBR-014_R1.jpg
bangle,https://geer.in/products/riona-6ct-sterling-round-cut-tennis-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,12.519 g,6.05 ct,https://geer.in/cdn/shop/files/AILBR-017_R1.jpg?v=1752229845,AILBR-017_R1.jpg
bangle,https://geer.in/products/tyra-cushion-cut-fancy-lab-diamond-bracelet/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,14.493 g,5.91 ct,https://geer.in/cdn/shop/files/AILBR-023_R1.jpg?v=1752230334,AILBR-023_R1.jpg
bangle,https://geer.in/products/aurora-luxe-diamond-bangle/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,24 g,17.0 ct,https://geer.in/cdn/shop/files/GJBA-002_R1.jpg?v=1753255471,GJBA-002_R1.jpg
bangle,https://geer.in/products/celeste-sparkle-diamond-bangle/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,25 g,13.5 ct,https://geer.in/cdn/shop/files/GJBA-001_R1.jpg?v=1753255108,GJBA-001_R1.jpg
bangle,https://geer.in/products/elysian-halo-diamond-bangle/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,23 g,13.0 ct,https://geer.in/cdn/shop/files/GJBA-003_R1.jpg?v=1753255711,GJBA-003_R1.jpg
bangle,https://geer.in/products/eternal-love-diamond-kada/from_collection=lab-grown-diamonds-bracelets-and-bangles,18K,8.5 g,2.0 ct,https://geer.in/cdn/shop/files/GJBR-013_R1.jpg?v=1752316893,GJBR-013_R1.jpg
earring,https://geer.in/products/1-5ct-round-shape-solitaire-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,18K,1.35 g,0.09 ct,https://geer.in/cdn/shop/files/GJER-066_R1.jpg?v=1750408278,GJER-066_R1.jpg
earring,https://geer.in/products/0-5ct-round-shape-delicate-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,1.54 g,0.19 ct,https://geer.in/cdn/shop/files/GJER-160_Y1.jpg?v=1750237867,GJER-160_Y1.jpg
earring,https://geer.in/products/eternal-glow-round-shape-delicate-earrings/from_collection=lab-grown-diamonds-earrings,18K,1.92 g,0.14 ct,https://geer.in/cdn/shop/files/GJER-099_W1.jpg?v=1750401713,GJER-099_W1.jpg
earring,https://geer.in/products/0-75ct-round-shape-fancy-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,4.94 g,0.84 ct,https://geer.in/cdn/shop/files/GJER-114_R1.jpg?v=1750402013,GJER-114_R1.jpg
earring,https://geer.in/products/1ct-princess-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,18K,2.29 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-045_Y1.jpg?v=1750409177,GJER-045_Y1.jpg
earring,https://geer.in/products/2-5ct-round-shape-solitaire-studs-earrings-1/from_collection=lab-grown-diamonds-earrings,18K,2.20 g,2.5 ct,https://geer.in/cdn/shop/files/GJER-137_W1.jpg?v=1750399819,GJER-137_W1.jpg
earring,https://geer.in/products/1ct-round-shape-solitaire-studs-earrings-2/from_collection=lab-grown-diamonds-earrings,18K,1.99 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-134_Y1.jpg?v=1750238085,GJER-134_Y1.jpg
earring,https://geer.in/products/1-5ct-round-shape-fancy-studs-earrings/from_collection=lab-grown-diamonds-earrings,18K,5.72 g,1.5 ct,https://geer.in/cdn/shop/files/GJER-132_W1.jpg?v=1750400731,GJER-132_W1.jpg
earring,https://geer.in/products/1-50ct-pear-shape-fancy-stud/from_collection=lab-grown-diamonds-earrings,18K,2.63 g,1.7 ct,https://geer.in/cdn/shop/files/GJER-094_W1.jpg?v=1750402291,GJER-094_W1.jpg
earring,https://geer.in/products/5-5ct-pear-shape-dangles-earrings/from_collection=lab-grown-diamonds-earrings,18K,9.80 g,5.7 ct,https://geer.in/cdn/shop/files/GJER-050_R1.jpg?v=1750408634,GJER-050_R1.jpg
earring,https://geer.in/products/1-25ct-round-shape-halo-studs-earrings/from_collection=lab-grown-diamonds-earrings,18K,2.15 g,1.26 ct,https://geer.in/cdn/shop/files/GJER-048_R1.jpg?v=1750408928,GJER-048_R1.jpg
earring,https://geer.in/products/2-25ct-oval-shape-fancy-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,3.59 g,2.25 ct,https://geer.in/cdn/shop/files/GJER-062_R1.jpg?v=1750409095,GJER-062_R1.jpg
earring,https://geer.in/products/2-25ct-round-shape-halo-studs-earrings-copy-2/from_collection=lab-grown-diamonds-earrings,18K,3.19 g,1.79 ct,https://geer.in/cdn/shop/files/GJER-061_R1.jpg?v=1750409237,GJER-061_R1.jpg
earring,https://geer.in/products/1ct-pear-shape-hoops-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,2.14 g,0.21 ct,https://geer.in/cdn/shop/files/GJER-054_R1.jpg?v=1750409938,GJER-054_R1.jpg
earring,https://geer.in/products/0-75ct-pear-shape-hoops-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,2.99 g,1.03 ct,https://geer.in/cdn/shop/files/GJER-053_R1.jpg?v=1750410059,GJER-053_R1.jpg
earring,https://geer.in/products/1ct-asscher-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,18K,1.79 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-039_R1.jpg?v=1750410190,GJER-039_R1.jpg
earring,https://geer.in/products/1-25ct-round-shape-hoops-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,3.23 g,1.24 ct,https://geer.in/cdn/shop/files/GJER-009_R1.jpg?v=1750412753,GJER-009_R1.jpg
earring,https://geer.in/products/2ct-round-shape-solitaire-studs-earrings-3/from_collection=lab-grown-diamonds-earrings,18K,2.19 g,2.0 ct,https://geer.in/cdn/shop/files/GJER-131_R1.jpg?v=1750400865,GJER-131_R1.jpg
earring,https://geer.in/products/luxe-links-round-shape-delicate-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,3.17 g,1.14 ct,https://geer.in/cdn/shop/files/GJER-077_R1.jpg?v=1750406202,GJER-077_R1.jpg
earring,https://geer.in/products/0-75ct-pear-shape-solitaire-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,18K,2.39 g,1.5 ct,https://geer.in/cdn/shop/files/GJER-076_W1.jpg?v=1750406251,GJER-076_W1.jpg
earring,https://geer.in/products/1ct-pear-shape-fancy-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,3.18 g,1.48 ct,https://geer.in/cdn/shop/files/GJER-204_R1.jpg?v=1750332932,GJER-204_R1.jpg
earring,https://geer.in/products/1-25ct-round-cut-halo-stud-copy/from_collection=lab-grown-diamonds-earrings,18K,3.05 g,1.34 ct,https://geer.in/cdn/shop/files/GJER-203_R1.jpg?v=1750333013,GJER-203_R1.jpg
earring,https://geer.in/products/2-5ct-dazzle-dangle-earrings-1/from_collection=lab-grown-diamonds-earrings,18K,6.08 g,2.53 ct,https://geer.in/cdn/shop/files/GJER-197_W1.jpg?v=1750333118,GJER-197_W1.jpg
earring,https://geer.in/products/1-75ct-emerald-shape-hoops-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,4.15 g,0.84 ct,https://geer.in/cdn/shop/files/GJER-174_Y1.jpg?v=1750237586,GJER-174_Y1.jpg
earring,https://geer.in/products/1-00ct-round-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,18K,2.99 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-181_R1.jpg?v=1750392785,GJER-181_R1.jpg
earring,https://geer.in/products/0-5ct-round-shape-delicate-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,18K,2.68 g,0.48 ct,https://geer.in/cdn/shop/files/GJER-167_R1.jpg?v=1750392905,GJER-167_R1.jpg
earring,https://geer.in/products/1-5ct-pear-shape-dangles-earrings/from_collection=lab-grown-diamonds-earrings,18K,2.73 g,1.5 ct,https://geer.in/cdn/shop/files/GJER-147_Y1.jpg?v=1750237887,GJER-147_Y1.jpg
earring,https://geer.in/products/2-50ct-round-shape-hoops-earrings/from_collection=lab-grown-diamonds-earrings,18K,7.27 g,2.52 ct,https://geer.in/cdn/shop/files/GJER-146_R1.jpg?v=1750394780,GJER-146_R1.jpg
earring,https://geer.in/products/0-50ct-round-shape-fancy-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,18K,3.49 g,3.0 ct,https://geer.in/cdn/shop/files/GJER-120_R1.jpg?v=1750401258,GJER-120_R1.jpg
earring,https://geer.in/products/1-25ct-round-shape-halo-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,18K,3.62 g,0.93 ct,https://geer.in/cdn/shop/files/GJER-119_R1.jpg?v=1750401309,GJER-119_R1.jpg
earring,https://geer.in/products/0-5ct-round-shape-delicate-earrings/from_collection=lab-grown-diamonds-earrings,18K,2.68 g,0.48 ct,https://geer.in/cdn/shop/files/GJER-133_R1.jpg?v=1750400478,GJER-133_R1.jpg
earring,https://geer.in/products/1ct-princess-shape-solitaire-studs-earrings-1/from_collection=lab-grown-diamonds-earrings,18K,2.29 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-102_W1.jpg?v=1750401589,GJER-102_W1.jpg
earring,https://geer.in/products/1-50ct-heart-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,18K,3.45 g,1.5 ct,https://geer.in/cdn/shop/files/GJER-096_Y1.jpg?v=1750238320,GJER-096_Y1.jpg
earring,https://geer.in/products/2ct-oval-shape-halo-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,5.55 g,2.36 ct,https://geer.in/cdn/shop/files/GJER-115_R1.jpg?v=1750401954,GJER-115_R1.jpg
earring,https://geer.in/products/1-5ct-emerald-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,18K,1.80 g,1.5 ct,https://geer.in/cdn/shop/files/GJER-095_R1.jpg?v=1750402173,GJER-095_R1.jpg
earring,https://geer.in/products/round-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,18K,1.29 g,0.7 ct,https://geer.in/cdn/shop/files/GJER-092_R1.jpg?v=1750402540,GJER-092_R1.jpg
earring,https://geer.in/products/0-75ct-pear-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,2.39 g,1.5 ct,https://geer.in/cdn/shop/files/GJER-065_Y1.jpg?v=1750238732,GJER-065_Y1.jpg
earring,https://geer.in/products/0-75ct-pear-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,18K,1.66 g,0.8 ct,https://geer.in/cdn/shop/files/GJER-051_R1.jpg?v=1750408557,GJER-051_R1.jpg
earring,https://geer.in/products/1ct-round-shape-hoops-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,None g,0.68 ct,https://geer.in/cdn/shop/files/GJER-056_Y1.jpg?v=1750238860,GJER-056_Y1.jpg
earring,https://geer.in/products/2ct-round-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,3.70 g,0.86 ct,https://geer.in/cdn/shop/files/GJER-036_R1.jpg?v=1750410799,GJER-036_R1.jpg
earring,https://geer.in/products/1ct-pear-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,1.40 g,0.5 ct,https://geer.in/cdn/shop/files/GJER-028_R1.jpg?v=1750411327,GJER-028_R1.jpg
earring,https://geer.in/products/1-5ct-princess-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,18K,2.14 g,1.5 ct,https://geer.in/cdn/shop/files/GJER-034_R1.jpg?v=1750411371,GJER-034_R1.jpg
earring,https://geer.in/products/2ct-round-shape-solitaire-studs-earrings-1/from_collection=lab-grown-diamonds-earrings,18K,2.19 g,2.0 ct,https://geer.in/cdn/shop/files/GJER-033_R1.jpg?v=1750411546,GJER-033_R1.jpg
earring,https://geer.in/products/2-25ct-round-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,3.19 g,2.0 ct,https://geer.in/cdn/shop/files/GJER-017_R1.jpg?v=1750412797,GJER-017_R1.jpg
earring,https://geer.in/products/2-25ct-round-shape-halo-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,5.70 g,1.28 ct,https://geer.in/cdn/shop/files/GJER-008_R1.jpg?v=1750412873,GJER-008_R1.jpg
earring,https://geer.in/products/2ct-round-shape-hoops-earrings/from_collection=lab-grown-diamonds-earrings,18K,7.07 g,1.98 ct,https://geer.in/cdn/shop/files/GJER-136_W1.jpg?v=1750400069,GJER-136_W1.jpg
earring,https://geer.in/products/2-5ct-round-shape-halo-studs-earrings/from_collection=lab-grown-diamonds-earrings,18K,4.42 g,2.66 ct,https://geer.in/cdn/shop/files/GJER-135_R1.jpg?v=1750399989,GJER-135_R1.jpg
earring,https://geer.in/products/3ct-round-shape-fancy-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,6.41 g,3.19 ct,https://geer.in/cdn/shop/files/GJER-122_R1.jpg?v=1750400806,GJER-122_R1.jpg
earring,https://geer.in/products/3ct-emerald-shape-fancy-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,4.58 g,3.0 ct,https://geer.in/cdn/shop/files/GJER-121_R1.jpg?v=1750400917,GJER-121_R1.jpg
earring,https://geer.in/products/2-25ct-round-shape-halo-studs-earrings-1/from_collection=lab-grown-diamonds-earrings,18K,3.83 g,2.24 ct,https://geer.in/cdn/shop/files/GJER-130_R1.jpg?v=1750400980,GJER-130_R1.jpg
earring,https://geer.in/products/1ct-round-shape-dangles-earrings/from_collection=lab-grown-diamonds-earrings,18K,4.80 g,1.15 ct,https://geer.in/cdn/shop/files/GJER-129_R1.jpg?v=1750401391,GJER-129_R1.jpg
earring,https://geer.in/products/1-25ct-asscher-shape-halo-studs-earrings/from_collection=lab-grown-diamonds-earrings,18K,3.23 g,1.24 ct,https://geer.in/cdn/shop/files/GJER-100_Y1.jpg?v=1750238272,GJER-100_Y1.jpg
earring,https://geer.in/products/2-25ct-round-shape-fancy-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,18K,4.01 g,1.61 ct,https://geer.in/cdn/shop/files/GJER-109_R1.jpg?v=1750405450,GJER-109_R1.jpg
earring,https://geer.in/products/5ct-emerald-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,2.10 g,2.0 ct,https://geer.in/cdn/shop/files/GJER-105_R1.jpg?v=1750405811,GJER-105_R1.jpg
earring,https://geer.in/products/1-5ct-round-shape-solitaire-studs-earrings-copy-2/from_collection=lab-grown-diamonds-earrings,18K,3.79 g,4.5 ct,https://geer.in/cdn/shop/files/GJER-103_R1.jpg?v=1750406155,GJER-103_R1.jpg
earring,https://geer.in/products/1ct-round-shape-halo-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,2.89 g,0.5 ct,https://geer.in/cdn/shop/files/GJER-075_Y1.jpg?v=1750238559,GJER-075_Y1.jpg
earring,https://geer.in/products/urban-luxe-diamond-drop-hoops/from_collection=lab-grown-diamonds-earrings,18K,2.5 g,0.36 ct,https://geer.in/cdn/shop/files/GJER-213_R1.jpg?v=1751616771,GJER-213_R1.jpg
earring,https://geer.in/products/royal-bloom-blue-sapphire-dangler-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,15.50 g,11.72 ct,https://geer.in/cdn/shop/files/AINK-517E_R1.jpg?v=1751012328,AINK-517E_R1.jpg
earring,https://geer.in/products/radiant-lime-pear-drop-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,12.30 g,7.27 ct,https://geer.in/cdn/shop/files/AINK-450E_Y1.jpg?v=1751005113,AINK-450E_Y1.jpg
earring,https://geer.in/products/radiant-teardrop-dangle-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,6.50 g,8.76 ct,https://geer.in/cdn/shop/files/AINK-154E_R1.jpg?v=1751003507,AINK-154E_R1.jpg
earring,https://geer.in/products/classic-two-stone-diamond-drop-earrings/from_collection=lab-grown-diamonds-earrings,18K,3.40 g,5.7 ct,https://geer.in/cdn/shop/files/AINK-367E_R1_5327c770-938c-4450-8351-e94f87eb80b0.jpg?v=1752147256,AINK-367E_R1_5327c770-938c-4450-8351-e94f87eb80b0.jpg
earring,https://geer.in/products/radiant-loop-drop-earrings/from_collection=lab-grown-diamonds-earrings,18K,7.00 g,2.24 ct,https://geer.in/cdn/shop/files/AINK-086E_Y1_ba6ffbe0-83d8-401a-bb06-8f217da0af9a.jpg?v=1752147284,AINK-086E_Y1_ba6ffbe0-83d8-401a-bb06-8f217da0af9a.jpg
earring,https://geer.in/products/radiant-teardrop-dangle-earrings/from_collection=lab-grown-diamonds-earrings,18K,17.00 g,3.6 ct,https://geer.in/cdn/shop/files/AINK-083E_R1_7c69f41e-3509-45d2-a411-0ccf507085ff.jpg?v=1752147309,AINK-083E_R1_7c69f41e-3509-45d2-a411-0ccf507085ff.jpg
earring,https://geer.in/products/pear-drop-linear-dangler-earrings/from_collection=lab-grown-diamonds-earrings,18K,9.20 g,2.42 ct,https://geer.in/cdn/shop/files/AINK-054E_R1_9be03f81-91a7-476c-86b1-cd8b9795dbb3.jpg?v=1759729827,AINK-054E_R1_9be03f81-91a7-476c-86b1-cd8b9795dbb3.jpg
earring,https://geer.in/products/classic-platinum-round-diamond-stud-earrings/from_collection=lab-grown-diamonds-earrings,18K,2.40 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-214_R1_0de401f9-2417-48aa-8bbd-c3d6201222b1.jpg?v=1752147380,GJER-214_R1_0de401f9-2417-48aa-8bbd-c3d6201222b1.jpg
earring,https://geer.in/products/celestia-spark-oval-dangles/from_collection=lab-grown-diamonds-earrings,18K,3.3 g,0.3 ct,https://geer.in/cdn/shop/files/GJER-057_R1_JPG.png?v=1751616776,GJER-057_R1_JPG.png
earring,https://geer.in/products/golden-leaf-cascade-diamond-dangle-earrings/from_collection=lab-grown-diamonds-earrings,18K,3.8 g,0.42 ct,https://geer.in/cdn/shop/files/GJER-046_R1_JPG.png?v=1751616774,GJER-046_R1_JPG.png
earring,https://geer.in/products/radiant-lines-diamond-dangle-earrings/from_collection=lab-grown-diamonds-earrings,18K,3.4 g,0.2 ct,https://geer.in/cdn/shop/files/GJER-037_R1_JPG.png?v=1750505877,GJER-037_R1_JPG.png
earring,https://geer.in/products/1ct-round-shapem-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,18K,2.49 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-044_R1.jpg?v=1750409312,GJER-044_R1.jpg
earring,https://geer.in/products/1-25ct-round-shape-fancy-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,18K,3.34 g,1.26 ct,https://geer.in/cdn/shop/files/GJER-060_W1.jpg?v=1750409370,GJER-060_W1.jpg
earring,https://geer.in/products/2ct-round-shape-dangles-earrings/from_collection=lab-grown-diamonds-earrings,18K,5.61 g,2.2 ct,https://geer.in/cdn/shop/files/GJER-043_R1.jpg?v=1750409443,GJER-043_R1.jpg
earring,https://geer.in/products/2-25ct-round-shape-halo-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,18K,5.73 g,2.24 ct,https://geer.in/cdn/shop/files/GJER-059_R1.jpg?v=1750409498,GJER-059_R1.jpg
earring,https://geer.in/products/0-50ct-round-shape-hoops-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,5.76 g,2.43 ct,https://geer.in/cdn/shop/files/GJER-058_R1.jpg?v=1750409540,GJER-058_R1.jpg
earring,https://geer.in/products/1ct-oval-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,18K,1.64 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-042_R1.jpg?v=1750409750,GJER-042_R1.jpg
earring,https://geer.in/products/whirlwind-elegance-round-shape-hoops-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,4.73 g,1.23 ct,https://geer.in/cdn/shop/files/GJER-055_R1.jpg?v=1750409802,GJER-055_R1.jpg
earring,https://geer.in/products/1ct-round-shape-solitaire-studs-earrings-1/from_collection=lab-grown-diamonds-earrings,18K,1.99 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-041_R1.jpg?v=1750409888,GJER-041_R1.jpg
earring,https://geer.in/products/1-5ct-round-shape-solitaire-studs-earrings/from_collection=lab-grown-diamonds-earrings,18K,2.39 g,1.5 ct,https://geer.in/cdn/shop/files/GJER-040_Y1.jpg?v=1750238903,GJER-040_Y1.jpg
earring,https://geer.in/products/2-5ct-round-shape-solitaire-studs-earrings-copy-1/from_collection=lab-grown-diamonds-earrings,18K,2.13 g,1.69 ct,https://geer.in/cdn/shop/files/GJER-052_R1.jpg?v=1750410304,GJER-052_R1.jpg
earring,https://geer.in/products/0-50-ct-round-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,2.20 g,2.5 ct,https://geer.in/cdn/shop/files/GJER-029_Y1_6557a80f-fbf9-461b-83e5-10b5d511c07b.jpg?v=1750238936,GJER-029_Y1_6557a80f-fbf9-461b-83e5-10b5d511c07b.jpg
earring,https://geer.in/products/2-5ct-round-shape-dangles-earrings/from_collection=lab-grown-diamonds-earrings,18K,6.28 g,2.56 ct,https://geer.in/cdn/shop/files/GJER-038_W1.jpg?v=1750410468,GJER-038_W1.jpg
earring,https://geer.in/products/2ct-round-shape-solitaire-studs-earrings-2/from_collection=lab-grown-diamonds-earrings,18K,2.19 g,2.0 ct,https://geer.in/cdn/shop/files/GJER-031_R1.jpg?v=1750410878,GJER-031_R1.jpg
earring,https://geer.in/products/1ct-marquise-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,1.79 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-027_Y1.jpg?v=1750238993,GJER-027_Y1.jpg
earring,https://geer.in/products/2-5ct-radiant-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,1.99 g,1.0 ct,https://geer.in/cdn/shop/files/GJER-026_R1.jpg?v=1750411589,GJER-026_R1.jpg
earring,https://geer.in/products/1ct-round-shape-solitaire-studs-earrings-copy/from_collection=lab-grown-diamonds-earrings,18K,2.69 g,2.5 ct,https://geer.in/cdn/shop/files/GJER-025_R1.jpg?v=1750411660,GJER-025_R1.jpg
