Product Title,Variant Title,Purity,Gold Weight,Diamond Weight,Price,Variant ID,Image 1,Image 2,LocalImage
StarReign Diamond Earrings,9 KT / Yellow Gold,9K,1.6125,0.359,22700.0,50728362672416,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01092_Y1.jpg?v=1751372778,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01092_Y2.jpg?v=1751372779,SPER01092_Y1.jpg
StarReign Diamond Earrings,14 KT / Yellow Gold,14K,1.8275,0.359,30177.0,50136867143968,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01092_Y1.jpg?v=1751372778,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01092_Y2.jpg?v=1751372779,SPER01092_Y1.jpg
StarReign Diamond Earrings,18 KT / Yellow Gold,18K,2.15,0.359,39034.0,50136867242272,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01092_Y1.jpg?v=1751372778,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01092_Y2.jpg?v=1751372779,SPER01092_Y1.jpg
Noah Floral Diamond Earrings,9 KT / Rose Gold,9K,1.7625,0.352,22790.0,50728480309536,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-328E_R1.jpg?v=1751372989,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-328E_R2.jpg?v=1763635084,RK-PNB-328E_R1.jpg
Noah Floral Diamond Earrings,14 KT / Rose Gold,14K,1.9975,0.352,30963.0,49907245482272,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-328E_R1.jpg?v=1751372989,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-328E_R2.jpg?v=1763635084,RK-PNB-328E_R1.jpg
Noah Floral Diamond Earrings,18 KT / Rose Gold,18K,2.35,0.352,40644.0,49907245580576,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-328E_R1.jpg?v=1751372989,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-328E_R2.jpg?v=1763635084,RK-PNB-328E_R1.jpg
Dipped in Luxe Diamond Earrings,9 KT / Yellow Gold,9K,1.725,0.33,22842.0,50728376205600,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000954_Y1.jpg?v=1756378207,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000954_Y2.jpg?v=1756378664,DER000954_Y1.jpg
Dipped in Luxe Diamond Earrings,14 KT / Yellow Gold,14K,1.955,0.33,30841.0,50136737644832,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000954_Y1.jpg?v=1756378207,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000954_Y2.jpg?v=1756378664,DER000954_Y1.jpg
Dipped in Luxe Diamond Earrings,18 KT / Yellow Gold,18K,2.3,0.33,40316.0,50136737743136,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000954_Y1.jpg?v=1756378207,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000954_Y2.jpg?v=1756378664,DER000954_Y1.jpg
Soft Glow Diamond Earrings,9 KT / Yellow Gold,9K,1.575,0.408,22858.0,50728502919456,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-7577_Y1.jpg?v=1751373046,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-7577_Y2.jpg?v=1751373046,CZ-K-ER-7577_Y1.jpg
Soft Glow Diamond Earrings,14 KT / Yellow Gold,14K,1.785,0.408,30162.0,49872669311264,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-7577_Y1.jpg?v=1751373046,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-7577_Y2.jpg?v=1751373046,CZ-K-ER-7577_Y1.jpg
Soft Glow Diamond Earrings,18 KT / Yellow Gold,18K,2.1,0.408,38813.0,49872669409568,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-7577_Y1.jpg?v=1751373046,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-7577_Y2.jpg?v=1751373046,CZ-K-ER-7577_Y1.jpg
Eloise Diamond Earrings,9 KT / Yellow Gold,9K,1.65,0.39,22948.0,50728457273632,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-RBT-18_Y1.jpg?v=1751372957,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-RBT-18_Y2.jpg?v=1751372957,RK-RBT-18_Y1.jpg
Eloise Diamond Earrings,14 KT / Yellow Gold,14K,1.87,0.39,30600.0,49907308724512,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-RBT-18_Y1.jpg?v=1751372957,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-RBT-18_Y2.jpg?v=1751372957,RK-RBT-18_Y1.jpg
Eloise Diamond Earrings,18 KT / Yellow Gold,18K,2.2,0.39,39663.0,49907308822816,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-RBT-18_Y1.jpg?v=1751372957,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-RBT-18_Y2.jpg?v=1751372957,RK-RBT-18_Y1.jpg
The Forefront Glow Diamond Earrings,9 KT / Yellow Gold,9K,1.65,0.394,23055.0,50730017784096,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-15892_Y1.jpg?v=1751373075,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-15892_Y2.jpg?v=1751373075,CZ-K-ER-15892_Y1.jpg
The Forefront Glow Diamond Earrings,14 KT / Yellow Gold,14K,1.87,0.394,30707.0,49872665084192,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-15892_Y1.jpg?v=1751373075,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-15892_Y2.jpg?v=1751373075,CZ-K-ER-15892_Y1.jpg
The Forefront Glow Diamond Earrings,18 KT / Yellow Gold,18K,2.2,0.394,39769.0,49872665182496,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-15892_Y1.jpg?v=1751373075,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-15892_Y2.jpg?v=1751373075,CZ-K-ER-15892_Y1.jpg
Zena Diamond Earrings,9 KT / Yellow Gold,9K,1.725,0.376,23145.0,50728459501856,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-RBT-33_Y1.jpg?v=1751372959,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-RBT-33_Y2.jpg?v=1751372959,RK-RBT-33_Y1.jpg
Zena Diamond Earrings,14 KT / Yellow Gold,14K,1.955,0.376,31144.0,49907308429600,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-RBT-33_Y1.jpg?v=1751372959,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-RBT-33_Y2.jpg?v=1751372959,RK-RBT-33_Y1.jpg
Zena Diamond Earrings,18 KT / Yellow Gold,18K,2.3,0.376,40619.0,49907308527904,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-RBT-33_Y1.jpg?v=1751372959,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-RBT-33_Y2.jpg?v=1751372959,RK-RBT-33_Y1.jpg
Alluring Vortex Diamond Earrings,9 KT / Yellow Gold,9K,1.725,0.342,23162.0,50728376107296,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000946_Y1.jpg?v=1756378167,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000946_Y2.jpg?v=1756378641,DER000946_Y1.jpg
Alluring Vortex Diamond Earrings,14 KT / Yellow Gold,14K,1.955,0.342,31161.0,50136737906976,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000946_Y1.jpg?v=1756378167,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000946_Y2.jpg?v=1756378641,DER000946_Y1.jpg
Alluring Vortex Diamond Earrings,18 KT / Yellow Gold,18K,2.3,0.342,40636.0,50136738005280,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000946_Y1.jpg?v=1756378167,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000946_Y2.jpg?v=1756378641,DER000946_Y1.jpg
Starlit Tango Diamond Stud Earrings,9 KT / Rose Gold,9K,2.1,0.27,23168.0,50728232943904,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001225_R1.jpg?v=1757053534,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001225_R2.jpg?v=1767694950,DER001225_R1.jpg
Starlit Tango Diamond Stud Earrings,14 KT / Rose Gold,14K,2.38,0.27,32907.0,50632485404960,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001225_R1.jpg?v=1757053534,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001225_R2.jpg?v=1767694950,DER001225_R1.jpg
Starlit Tango Diamond Stud Earrings,18 KT / Rose Gold,18K,2.8,0.27,44441.0,50632485503264,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001225_R1.jpg?v=1757053534,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001225_R2.jpg?v=1767694950,DER001225_R1.jpg
Periwinkle Diamond Earrings,9 KT / Yellow Gold,9K,2.325,0.206,23171.0,50728377614624,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-257E_Y1.jpg?v=1751372907,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-257E_Y2.jpg?v=1751372907,RK-PNB-257E_Y1.jpg
Periwinkle Diamond Earrings,14 KT / Yellow Gold,14K,2.635,0.206,33953.0,49907333857568,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-257E_Y1.jpg?v=1751372907,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-257E_Y2.jpg?v=1751372907,RK-PNB-257E_Y1.jpg
Periwinkle Diamond Earrings,18 KT / Yellow Gold,18K,3.1,0.206,46723.0,49907333955872,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-257E_Y1.jpg?v=1751372907,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-257E_Y2.jpg?v=1751372907,RK-PNB-257E_Y1.jpg
Lush Diamond Glow Earrings,9 KT / Rose Gold,9K,1.65,0.4,23215.0,50730043801888,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000598_R1.jpg?v=1750222991,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000598_R2.jpg?v=1767692863,DER000598_R1.jpg
Lush Diamond Glow Earrings,14 KT / Rose Gold,14K,1.87,0.4,30867.0,49509061230880,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000598_R1.jpg?v=1750222991,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000598_R2.jpg?v=1767692863,DER000598_R1.jpg
Lush Diamond Glow Earrings,18 KT / Rose Gold,18K,2.2,0.4,39929.0,49848249057568,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000598_R1.jpg?v=1750222991,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000598_R2.jpg?v=1767692863,DER000598_R1.jpg
The Union Diamond Earrings,9 KT / Rose Gold,9K,1.65,0.4,23215.0,50728483750176,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-7580_R1.jpg?v=1751373028,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-7580_R2.jpg?v=1751373028,CZ-K-ER-7580_R1.jpg
The Union Diamond Earrings,14 KT / Rose Gold,14K,1.87,0.4,30867.0,49872671375648,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-7580_R1.jpg?v=1751373028,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-7580_R2.jpg?v=1751373028,CZ-K-ER-7580_R1.jpg
The Union Diamond Earrings,18 KT / Rose Gold,18K,2.2,0.4,39929.0,49872671473952,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-7580_R1.jpg?v=1751373028,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-7580_R2.jpg?v=1751373028,CZ-K-ER-7580_R1.jpg
Alayna Diamond Earrings,9 KT / Yellow Gold,9K,1.65,0.4,23215.0,50728480506144,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-8654_Y1.jpg?v=1751372993,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-8654_Y2.jpg?v=1751372993,CZ-K-ER-8654_Y1.jpg
Alayna Diamond Earrings,14 KT / Yellow Gold,14K,1.87,0.4,30867.0,49872673112352,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-8654_Y1.jpg?v=1751372993,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-8654_Y2.jpg?v=1751372993,CZ-K-ER-8654_Y1.jpg
Alayna Diamond Earrings,18 KT / Yellow Gold,18K,2.2,0.4,39929.0,49872673210656,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-8654_Y1.jpg?v=1751372993,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-8654_Y2.jpg?v=1751372993,CZ-K-ER-8654_Y1.jpg
Velvet Embrace Diamond Earrings,9 KT / Rose Gold,9K,1.875,0.336,23218.0,50730131128608,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000602_R1.jpg?v=1750223445,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000602_R2.jpg?v=1750223445,DER000602_R1.jpg
Velvet Embrace Diamond Earrings,14 KT / Rose Gold,14K,2.125,0.336,31913.0,49032009744672,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000602_R1.jpg?v=1750223445,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000602_R2.jpg?v=1750223445,DER000602_R1.jpg
Velvet Embrace Diamond Earrings,18 KT / Rose Gold,18K,2.5,0.336,42212.0,49848419483936,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000602_R1.jpg?v=1750223445,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000602_R2.jpg?v=1750223445,DER000602_R1.jpg
Opulent Angle Diamond Earrings,9 KT / Yellow Gold,9K,2.0625,0.283,23230.0,50728384332064,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-269E_Y1.jpg?v=1751372930,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-269E_Y2.jpg?v=1751372930,RK-PNB-269E_Y1.jpg
Opulent Angle Diamond Earrings,14 KT / Yellow Gold,14K,2.3375,0.283,32794.0,49907332808992,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-269E_Y1.jpg?v=1751372930,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-269E_Y2.jpg?v=1751372930,RK-PNB-269E_Y1.jpg
Opulent Angle Diamond Earrings,18 KT / Yellow Gold,18K,2.75,0.283,44123.0,49907332907296,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-269E_Y1.jpg?v=1751372930,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-269E_Y2.jpg?v=1751372930,RK-PNB-269E_Y1.jpg
Spade of Sparkle Diamond Earrings,9 KT / White Gold,9K,1.875,0.301,23289.0,50728361820448,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01094_W1.jpg?v=1751372770,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01094_W2.jpg?v=1751372770,SPER01094_W1.jpg
Spade of Sparkle Diamond Earrings,14 KT / White Gold,14K,2.125,0.301,31984.0,50136870289696,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01094_W1.jpg?v=1751372770,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01094_W2.jpg?v=1751372770,SPER01094_W1.jpg
Spade of Sparkle Diamond Earrings,18 KT / White Gold,18K,2.5,0.301,42282.0,50136870388000,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01094_W1.jpg?v=1751372770,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01094_W2.jpg?v=1751372770,SPER01094_W1.jpg
Trinity Glow Diamond Stud Earrings,9 KT / White Gold,9K,1.275,0.51,23298.0,50728239497504,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001244_W1.jpg?v=1761631418,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001244_W2.jpg?v=1767695104,DER001244_W1.jpg
Trinity Glow Diamond Stud Earrings,14 KT / White Gold,14K,1.445,0.51,29211.0,50632476033312,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001244_W1.jpg?v=1761631418,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001244_W2.jpg?v=1767695104,DER001244_W1.jpg
Trinity Glow Diamond Stud Earrings,18 KT / White Gold,18K,1.7,0.51,36214.0,50632476131616,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001244_W1.jpg?v=1761631418,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001244_W2.jpg?v=1767695104,DER001244_W1.jpg
Linear Baugette Diamond Bali Earrings,9 KT / White Gold,9K,1.8375,0.35,23306.0,50728302477600,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001137_W1.jpg?v=1754287743,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001137_W2.jpg?v=1754287743,DER001137_W1.jpg
Linear Baugette Diamond Bali Earrings,14 KT / White Gold,14K,2.0825,0.35,31828.0,50523559821600,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001137_W1.jpg?v=1754287743,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001137_W2.jpg?v=1754287743,DER001137_W1.jpg
Linear Baugette Diamond Bali Earrings,18 KT / White Gold,18K,2.45,0.35,41920.0,50523559919904,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001137_W1.jpg?v=1754287743,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001137_W2.jpg?v=1754287743,DER001137_W1.jpg
The Teardrop Diamond Earrings,9 KT / Yellow Gold,9K,1.6875,0.36,23337.0,50728362475808,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01108_Y1_2574e98d-d065-421a-8efa-e79a994d5d07.jpg?v=1753168524,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01108.jpg?v=1753168524,SPER01108_Y1_2574e98d-d065-421a-8efa-e79a994d5d07.jpg
The Teardrop Diamond Earrings,14 KT / Yellow Gold,14K,1.9125,0.36,31162.0,50136867340576,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01108_Y1_2574e98d-d065-421a-8efa-e79a994d5d07.jpg?v=1753168524,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01108.jpg?v=1753168524,SPER01108_Y1_2574e98d-d065-421a-8efa-e79a994d5d07.jpg
The Teardrop Diamond Earrings,18 KT / Yellow Gold,18K,2.25,0.36,40431.0,50136867438880,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01108_Y1_2574e98d-d065-421a-8efa-e79a994d5d07.jpg?v=1753168524,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/SPER01108.jpg?v=1753168524,SPER01108_Y1_2574e98d-d065-421a-8efa-e79a994d5d07.jpg
Lite Luxe Diamond Earrings,9 KT / Yellow Gold,9K,2.175,0.256,23365.0,50728455471392,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-240E_Y1.jpg?v=1751372955,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-240E_Y2.jpg?v=1751372956,RK-PNB-240E_Y1.jpg
Lite Luxe Diamond Earrings,14 KT / Yellow Gold,14K,2.465,0.256,33451.0,49907309019424,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-240E_Y1.jpg?v=1751372955,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-240E_Y2.jpg?v=1751372956,RK-PNB-240E_Y1.jpg
Lite Luxe Diamond Earrings,18 KT / Yellow Gold,18K,2.9,0.256,45397.0,49907309117728,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-240E_Y1.jpg?v=1751372955,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/RK-PNB-240E_Y2.jpg?v=1751372956,RK-PNB-240E_Y1.jpg
New Horizon Diamond Earrings,9 KT / Rose Gold,9K,1.575,0.428,23392.0,50728481718560,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-29016_R1.jpg?v=1751373016,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-29016_R2.jpg?v=1751373016,CZ-K-ER-29016_R1.jpg
New Horizon Diamond Earrings,14 KT / Rose Gold,14K,1.785,0.428,30696.0,49872672555296,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-29016_R1.jpg?v=1751373016,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-29016_R2.jpg?v=1751373016,CZ-K-ER-29016_R1.jpg
New Horizon Diamond Earrings,18 KT / Rose Gold,18K,2.1,0.428,39346.0,49872672653600,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-29016_R1.jpg?v=1751373016,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-29016_R2.jpg?v=1751373016,CZ-K-ER-29016_R1.jpg
Zia Diamond Earrings,9 KT / Rose Gold,9K,1.65,0.41,23482.0,50730016309536,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-15453_R1.jpg?v=1751373062,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-15453_R2.jpg?v=1751373062,CZ-K-ER-15453_R1.jpg
Zia Diamond Earrings,14 KT / Rose Gold,14K,1.87,0.41,31133.0,49872666722592,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-15453_R1.jpg?v=1751373062,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-15453_R2.jpg?v=1751373062,CZ-K-ER-15453_R1.jpg
Zia Diamond Earrings,18 KT / Rose Gold,18K,2.2,0.41,40196.0,49872666820896,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-15453_R1.jpg?v=1751373062,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-15453_R2.jpg?v=1751373062,CZ-K-ER-15453_R1.jpg
Zahira Diamond Earrings,9 KT / Yellow Gold,9K,1.194,0.542,23536.0,50728483291424,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-5959_Y1.jpg?v=1751373024,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-5959_Y2.jpg?v=1751373024,CZ-K-ER-5959_Y1.jpg
Zahira Diamond Earrings,14 KT / Yellow Gold,14K,1.3532,0.542,29073.0,49872671801632,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-5959_Y1.jpg?v=1751373024,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-5959_Y2.jpg?v=1751373024,CZ-K-ER-5959_Y1.jpg
Zahira Diamond Earrings,18 KT / Yellow Gold,18K,1.59,0.542,35607.0,49872671899936,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-5959_Y1.jpg?v=1751373024,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-5959_Y2.jpg?v=1751373024,CZ-K-ER-5959_Y1.jpg
Sleek and Sweet Diamond Earrings,9 KT / Yellow Gold,9K,1.725,0.362,23695.0,50728376303904,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000961_Y1_1f84f81b-e408-4287-b20b-10b19dd1a2a4.jpg?v=1760012264,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000961_Y2_a4d09bce-a116-44d0-9dd8-6d058287d452.jpg?v=1763633118,DER000961_Y1_1f84f81b-e408-4287-b20b-10b19dd1a2a4.jpg
Sleek and Sweet Diamond Earrings,14 KT / Yellow Gold,14K,1.955,0.362,31695.0,50136736923936,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000961_Y1_1f84f81b-e408-4287-b20b-10b19dd1a2a4.jpg?v=1760012264,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000961_Y2_a4d09bce-a116-44d0-9dd8-6d058287d452.jpg?v=1763633118,DER000961_Y1_1f84f81b-e408-4287-b20b-10b19dd1a2a4.jpg
Sleek and Sweet Diamond Earrings,18 KT / Yellow Gold,18K,2.3,0.362,41170.0,50136737022240,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000961_Y1_1f84f81b-e408-4287-b20b-10b19dd1a2a4.jpg?v=1760012264,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER000961_Y2_a4d09bce-a116-44d0-9dd8-6d058287d452.jpg?v=1763633118,DER000961_Y1_1f84f81b-e408-4287-b20b-10b19dd1a2a4.jpg
Lena Diamond Earrings,9 KT / Rose Gold,9K,1.65,0.42,23748.0,50728481947936,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-11474_R1_6c41236b-3cca-4b8a-8853-63ae014cd1fd.jpg?v=1751373018,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-11474_R2.jpg?v=1751373018,CZ-K-ER-11474_R1_6c41236b-3cca-4b8a-8853-63ae014cd1fd.jpg
Lena Diamond Earrings,14 KT / Rose Gold,14K,1.87,0.42,31400.0,49872672358688,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-11474_R1_6c41236b-3cca-4b8a-8853-63ae014cd1fd.jpg?v=1751373018,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-11474_R2.jpg?v=1751373018,CZ-K-ER-11474_R1_6c41236b-3cca-4b8a-8853-63ae014cd1fd.jpg
Lena Diamond Earrings,18 KT / Rose Gold,18K,2.2,0.42,40463.0,49872672456992,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-11474_R1_6c41236b-3cca-4b8a-8853-63ae014cd1fd.jpg?v=1751373018,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/CZ-K-ER-11474_R2.jpg?v=1751373018,CZ-K-ER-11474_R1_6c41236b-3cca-4b8a-8853-63ae014cd1fd.jpg
Ripple Light Diamond Stud Earrings,9 KT / Yellow Gold,9K,2.475,0.19,23885.0,50728292286752,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001127_Y1.jpg?v=1754119025,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001127_Y2.jpg?v=1754119313,DER001127_Y1.jpg
Ripple Light Diamond Stud Earrings,14 KT / Yellow Gold,14K,2.805,0.19,35362.0,50523572764960,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001127_Y1.jpg?v=1754119025,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001127_Y2.jpg?v=1754119313,DER001127_Y1.jpg
Ripple Light Diamond Stud Earrings,18 KT / Yellow Gold,18K,3.3,0.19,48957.0,50523572863264,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001127_Y1.jpg?v=1754119025,https://cdn.shopify.com/s/files/1/0805/4777/4752/files/DER001127_Y2.jpg?v=1754119313,DER001127_Y1.jpg
